TimeReference,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Response
154497,-1.426546824,0.568549136,-0.255907672,-0.430998135,0.561295536,-1.238515081,0.766197742,0.329000537,0.027377176,-1.87001258,-0.834706364,-0.055233007,-0.352726358,-1.321347188,-0.448109332,0.101917781,1.334014257,0.272758123,-0.107960692,0.303126807,-0.093301035,-0.480716948,-0.00099422,-0.22428196,0.178263326,-0.06905446,0.207644758,0.069009356,99.94,0
154497,1.779237755,-0.470319706,-0.407254533,1.215971164,-0.504103533,-0.036514734,-0.495379929,0.099129837,0.712404188,0.366865931,0.424920799,0.645790677,-0.249979161,0.268555566,0.147600385,0.776480767,-1.133461771,1.004051026,-0.376361864,-0.084756529,0.300955604,0.788384257,0.018125669,-0.357002867,-0.118560514,-0.568909332,0.034981542,-0.02963853,88.2,0
154497,0.265209879,1.172769567,-1.506275778,-0.430586426,0.925202607,-0.957613202,0.772416115,0.151729495,-0.36313271,-1.144483338,-0.970809329,0.257025116,0.644539672,-0.786933117,-0.522555929,0.382803017,0.506896907,-0.104941777,-0.245419817,-0.231563451,-0.09516464,-0.30054348,0.165928274,0.40291861,-0.688380856,0.1804283,-0.121464116,-0.029884478,7.99,0
154595,-1.044926033,1.289381527,-0.127798997,0.322831225,0.227628742,-0.262884068,0.118693949,0.793326027,-0.527695325,-0.897975438,-1.463057396,0.340604748,0.263916711,0.654377349,-0.244172191,0.199779692,-0.281076859,-0.036986494,-0.570192289,-0.387740559,0.164972809,0.203343963,-0.137385695,0.584225026,0.177173366,-0.705496613,-0.282191941,-0.13279504,20.39,0
154599,0.667713641,3.041502376,-5.845111956,5.967587038,0.213863333,-1.462922811,-2.688760584,0.677763512,-3.447595896,-4.707570806,4.905819865,-5.208373972,0.53249838,-10.5440114,-1.307418701,-2.133593488,-5.133081491,-1.062150781,-0.819371096,0.558424598,0.329760146,-0.941383472,-0.006074662,-0.958925352,0.239297865,-0.067355679,0.821047586,0.426175252,6.74,1
154599,2.043885622,-0.065021655,-1.164847785,0.219147555,0.122075984,-0.692756531,0.112967412,-0.199985936,0.216528966,0.226064798,0.7700293,1.328457445,0.611869189,0.337891096,-0.700448347,0.157270541,-0.687979988,-0.340903617,0.552466071,-0.167664839,-0.252437379,-0.597826627,0.282053729,-0.320242477,-0.266035065,0.19644618,-0.071048229,-0.072257448,0.99,0
154600,-1.149728147,0.787269536,1.132333082,-0.418606127,0.578434857,-0.896013601,0.827532847,-0.194255846,-0.147140982,-0.373685047,-1.120146318,-0.989460919,-1.747406579,0.439038197,0.359252773,-0.325437027,0.004397057,-0.533724145,0.663075746,-0.2733954,-0.288739072,-0.932795727,-0.253164578,-0.113875036,0.342962973,0.384046555,-0.412064903,0.067092307,0.99,0
154600,-0.872883546,0.627905821,-0.299120332,0.16442543,1.763727714,-0.779489595,2.109459219,-0.420328921,-1.391672775,-0.641396561,-0.858615611,0.29807642,1.038615657,0.530272748,-0.286030709,-0.545063984,-0.570327483,-0.343949852,-0.536240544,0.347541393,0.361579558,0.712780468,-0.095688641,0.629976436,0.837694546,-0.447332484,0.015954201,0.137888141,150,0
154601,1.941202384,-0.127794812,-1.070594667,1.271505623,0.179757328,0.030461982,-0.115969171,0.069316571,0.575064909,0.340634881,0.427585069,0.716093367,-0.94333535,0.417011668,-1.217409616,-0.304351745,-0.37296682,0.216644811,0.005969498,-0.294061674,0.152119012,0.635982188,0.051702395,0.698483089,0.270025185,-0.50973395,0.011195123,-0.054507274,9.99,0
154601,-0.954606158,0.909140773,-1.244990196,0.967159397,1.755747931,-1.126413169,0.92431839,0.009589511,-1.176456932,0.104382528,-0.924996176,0.576959992,1.258304199,0.869371523,0.231201562,-0.878938705,-0.043053474,-0.245832837,0.518174156,0.10186609,0.36513213,1.021776564,-0.294198755,0.676794365,-0.287174384,-0.429640176,0.265479612,0.154722031,8,0
154601,2.158780701,0.133850369,-2.536650375,-0.215921918,1.134469398,-0.952405476,0.850414142,-0.551535081,0.062693304,-0.027728601,-1.110607126,0.592867363,1.223206894,0.527385979,0.344061768,-0.452712613,-0.613503627,-0.409277666,0.384307786,-0.075837923,0.118286444,0.469419258,-0.129812381,0.123149771,0.59001432,0.24462312,-0.08795833,-0.073436414,23.11,0
154601,0.37472812,-0.472127502,0.786018585,-2.431217504,-0.853226872,-0.733315334,-0.230884311,-0.211840969,-1.983428644,0.830600175,-0.968315051,-0.443751111,1.539492799,-0.852660988,-0.659740844,-0.59589695,0.343014552,-0.151800277,-0.464002797,-0.328069518,-0.062412853,0.352701797,0.013080555,-0.007332366,-0.473231819,-0.253083155,0.104594196,0.049770713,16.8,0
154601,1.620884966,-0.581540712,-1.94917525,0.429183677,0.470839471,0.290312105,-0.012337091,0.194861357,1.173683492,-1.068874037,-0.048130917,-0.082139581,-1.293843029,-1.252434556,0.850717643,-0.810067609,2.110384495,-1.166051531,-1.040174381,-0.069586965,-0.103205097,-0.284703869,0.152588452,-1.271088963,-0.369550585,0.003780487,0.014709294,-0.00878334,148.84,0
154602,1.995246021,-0.892875177,-2.555015694,-0.401932939,1.990137254,3.640447065,-0.791989693,0.791204433,-0.729151021,1.052986958,-0.45481365,0.004393428,0.072645679,0.36225333,0.248905677,-1.802941305,-0.260139481,1.082738634,-1.330662643,-0.48667271,-0.158712727,-0.027398158,0.085599086,0.668274831,0.20330991,-0.446740973,0.046738422,-0.04169498,64.6,0
154602,-0.237545874,1.215042176,-0.875786763,-0.689732685,0.82622595,-0.299895817,0.534809988,0.492974424,-0.493523567,-0.910187183,0.687958341,0.771269362,0.254044435,-0.559856531,-0.933965454,0.667570532,0.221056141,0.299700157,0.090407404,-0.043703158,-0.253419462,-0.745856382,0.126009191,0.191930917,-0.392101239,0.119370452,0.094587106,0.008815977,11.99,0
154652,1.985798671,0.615280111,-2.134664321,1.469652364,0.880748762,-0.891783514,0.387936622,-0.196843735,0.203677163,-0.698836823,-0.185400229,-0.236313078,-0.262671097,-1.83694427,0.620956136,0.719898923,1.258744988,0.479186341,-0.649608844,-0.165864086,-0.363170612,-1.005083721,0.284009016,0.328925937,-0.0824424,-0.944794936,0.030482584,0.015670447,15.8,0
154657,-0.679520574,4.672552752,-6.81479844,7.14350012,0.928653839,-1.873013153,-2.306689021,0.993701928,-4.944054156,-5.576418796,5.783654439,-6.117703911,0.614164841,-12.45149866,0.427152478,-2.255853807,-2.128026554,0.706765029,1.093825798,0.872005531,0.566848532,-0.321691498,-0.281324568,-1.120256038,-0.073394345,0.55353043,0.760541928,0.386741821,0.77,1
154657,-1.017785612,1.241593016,0.14134853,-0.319437273,-0.484415058,-0.495629851,-0.365012192,0.876741968,-0.078652949,-1.631243898,-0.58790458,0.314984409,0.50116296,-1.073954063,0.251206035,0.874580954,0.836678478,0.646406803,-0.889346637,-0.287163323,0.345620437,0.806842405,-0.116048343,1.054183901,-0.088017638,0.576900788,-0.325832756,-0.093449663,27.58,0
154657,-0.567148291,1.253910483,-1.006449019,-0.60350901,0.387475866,-0.138229501,0.146835626,0.788687301,-0.60878658,-0.591968785,-0.554008917,0.6027162,-0.04754935,1.035438871,-0.865830732,0.377346793,-0.501081457,0.22764364,1.071443894,-0.355475522,-0.032019674,-0.323072135,0.173782432,-1.160808121,-1.295019093,0.11473265,-0.169949956,0.104661998,9.99,0
154657,-0.84041223,-0.269099512,-0.732558811,-1.228956305,-0.186722882,0.238404819,0.074224966,0.31526013,-0.936164516,0.424368855,-0.453285504,0.278980545,-0.033845199,0.131018749,-1.731438698,-1.3429048,-0.26443701,1.654721581,-0.344406545,-0.801095856,-0.180510398,-0.09389164,-0.142860503,0.229181792,-0.199434527,0.508955218,-0.516840503,0.014324368,105,0
154658,-1.46131585,0.458941046,1.478603224,-1.896131769,-0.843828383,1.139865489,-1.325215612,1.274305252,-1.342659915,-0.406145841,-0.415349746,0.628372272,1.526285741,-0.074628231,0.088111355,0.013387287,-0.839128112,2.583318621,-0.78733249,-0.5389273,-0.033184687,0.042221353,-0.275237,-0.181092885,0.257918299,0.73120041,-0.323918803,-0.09677796,9.01,0
154658,2.126923238,-0.023519953,-1.525446609,0.119816222,0.550001195,-0.346596861,0.16097921,-0.232861079,0.467647925,0.045257262,-1.302339331,0.544992062,0.960179793,0.067458415,0.057492729,0.106032963,-0.627429047,-0.680196812,0.435703198,-0.122794923,-0.336123148,-0.832925758,0.274953827,0.050995523,-0.154180543,0.205761741,-0.071740163,-0.058981473,1.29,0
154660,-0.948673031,1.068974486,0.715015487,-0.983600299,0.085437773,-0.073741445,-0.039749416,0.707201685,0.074329977,-1.530500602,0.824679509,0.149287529,-1.125571225,-0.713558645,-0.122713557,0.894839963,0.394030773,1.012273697,-0.019877506,-0.235925436,-0.102635225,-0.534571248,-0.007843534,0.545387571,-0.382459717,-0.333714248,-0.140777536,0.093464702,2.5,0
154661,2.066605991,-0.015145371,-1.916715546,0.20223137,0.571870598,-0.316087332,-0.034087129,0.029974537,0.502665181,-0.162650507,0.432504315,-0.150304252,-1.487844161,-0.368155014,-0.289577629,0.726936035,0.135168701,0.536144197,0.535854447,-0.230193746,-0.363113622,-1.048190588,0.28674561,-0.045921892,-0.275755975,0.18954155,-0.077152214,-0.049014424,0.99,0
154661,2.041803773,-0.15838111,-1.388356745,0.179536565,0.075700504,-0.761998028,0.012304866,-0.137084752,0.552223448,0.202719506,0.580476952,0.353811993,-0.975127292,0.843294886,0.257821607,0.101942779,-0.776245746,0.616503489,0.093438727,-0.295381845,0.283405364,0.911801595,-0.033693727,-0.385254321,0.218113728,-0.092346157,-0.023831846,-0.073850552,1,0
154661,-1.394185618,0.267584249,-1.079635744,-0.434782687,1.33067987,-1.359418385,0.863945528,0.084221809,-0.451953594,-1.307447848,-1.501048266,-0.464218329,-0.2510081,-0.592216866,-0.333704084,0.44400965,0.561191935,0.174595642,0.125320965,-0.074007091,-0.061660715,-0.466817134,-0.247114027,-0.769376652,-0.262835708,0.468212355,-0.137678736,0.046921344,74.95,0
154662,-0.486523012,1.233237569,-1.487930527,-0.433476006,-0.448525172,0.392399737,2.768840652,-0.479334039,0.05262788,-1.52936994,0.72280904,-0.005709193,-0.677266334,-2.081562321,-1.24549025,0.473607051,1.079578082,1.194474272,0.08812726,-0.493124527,-0.088470668,0.214261231,-0.209176944,-0.708683048,-0.641209179,-0.471564923,0.117963036,0.112736054,367.38,0
155050,0.285412322,0.837826857,-0.421604829,-0.568154293,0.987698619,-0.624011089,0.849449739,-0.037079901,-0.388924486,-0.807613767,1.097694591,0.690088331,0.022634928,-0.787328913,-1.027066039,0.487515993,0.134370625,0.237308948,0.017393941,-0.125025935,-0.196627685,-0.554900308,0.174314729,0.667165084,-0.870728241,0.008426981,0.031762438,0.068723464,0.99,0
155054,-0.512348994,4.82706042,-7.973939249,7.334058516,0.367703645,-2.055129085,-2.9358557,1.431008131,-4.544722244,-5.258095976,5.716318695,-5.810407126,0.723292646,-12.28913339,0.378773196,-2.020734381,-2.039702617,0.658182927,0.832574035,0.80410133,0.535619751,-0.45949592,-0.009363668,-1.140435794,-0.006445269,0.52797033,0.558880996,0.126516762,0.77,1
155054,-2.415665691,1.857887297,0.879824144,-0.430761506,-0.566841118,1.463161833,-2.75180703,-5.310273403,-0.635648655,-2.000343848,0.068968626,1.573669028,0.159285222,0.955430067,-0.386922704,0.535372066,-0.173488085,1.011339935,0.305088204,0.960022015,-1.493095797,1.343724131,-0.081444671,-0.458062411,0.543773438,-0.022769136,-0.012110978,0.001932062,9.99,0
155054,2.144524398,-0.115827296,-3.841803697,-0.862822802,3.172114029,2.642369607,0.351741136,0.424238528,-0.266374266,0.251940008,-0.004809068,0.117110865,-0.396884427,1.030548575,0.17683059,-0.862882033,-0.150836369,-0.876626855,-0.029111155,-0.169621294,0.252220108,0.805071182,-0.127952625,0.820001883,0.655190997,1.039329879,-0.126971224,-0.104385798,2,0
155055,-0.86481343,0.787998118,-0.427510998,-2.289004474,3.261505977,3.363159262,0.70243366,0.808147867,-0.555072492,-1.024657123,-0.155236974,-0.226557803,-0.418469173,0.533961551,0.59154808,-0.126773709,-0.800183316,-0.083268459,-0.893197441,-0.110962264,0.256381123,0.567119451,-0.60095378,0.732038668,1.163406482,-0.060863419,-0.126972138,0.029338808,2.49,0
155055,-0.83378514,0.779372048,1.120048444,-0.247962526,-0.425733366,-0.429420474,0.041811606,0.317032244,0.355692248,-1.09215156,-1.086644344,0.952188637,1.375862789,-0.196393376,0.250966904,-0.227959305,-0.299306166,0.435783412,0.177672736,-0.142236651,0.422887037,1.334296904,-0.306252872,0.118448732,-0.164607589,-0.459493734,0.023566231,0.07134496,29.95,0
155055,-0.532786276,0.207387086,-0.159175329,-2.710547768,-0.380086132,-1.132427664,0.27097096,0.263689043,-0.186863194,-0.638405552,-2.245801862,-0.246847606,-0.842607995,-0.045149785,-2.533707786,-1.943160527,0.219864775,0.702196395,-1.278647732,-0.756879486,-0.232485675,0.090166811,-0.15998286,-0.061062523,-0.314749638,0.807207822,0.233096415,0.174153459,2,0
155055,-2.574665924,3.162803586,-0.992468637,-2.171790577,1.672397831,-1.625839409,3.235894458,-2.117860821,3.481868333,5.796921102,0.29703501,-0.212965666,0.431461165,-2.178497497,0.227265238,-1.736509864,-1.379696355,-1.021518149,-0.614408835,2.505434095,-0.590192582,0.896472658,-0.385054563,-0.065836925,0.278031011,-0.067513016,0.66756753,-0.610107584,3.78,0
155055,2.007277479,0.039684827,-1.851307427,0.353570012,0.304325118,-0.948554838,0.095904968,-0.147983138,0.503507489,-0.286373644,0.934621792,0.129402241,-1.038689963,-0.343468002,0.380410082,0.484710286,0.140611937,1.138845047,-0.087730754,-0.233770134,0.226465804,0.729049901,-0.06408803,-0.486235429,0.213988223,-0.093189393,-0.012026169,-0.045485673,14.13,0
155055,0.651970004,-2.576132795,-1.543929827,0.59733629,-0.617385271,0.758859016,0.348711316,-0.009989397,0.889694297,-0.346465832,0.203709911,1.249090082,0.935740576,0.128056673,0.078916021,0.734882554,-1.150647778,0.689325836,0.32674197,1.317722773,0.242405324,-0.79094909,-0.340944387,-0.141601463,-0.560404999,-0.698819863,-0.103833021,0.081406331,712,0
155056,1.933703481,0.025566288,-2.128287358,1.177718966,0.72049444,-0.929186789,0.763390442,-0.35302049,0.0344943,0.363808434,-1.064192984,-0.600438803,-1.388750016,1.075171824,0.436234972,-0.334952824,-0.375025886,-0.25615228,-0.410816922,-0.188698286,0.143596257,0.26231701,-0.037813316,0.569173646,0.421920271,-0.511123756,-0.056971415,-0.04782577,80.4,0
155057,-0.27626534,0.649021412,-0.205986774,2.65965178,1.47317699,0.358371807,0.821243382,0.084416297,-1.575308035,1.321340391,-0.232292031,-0.778808942,-1.233438902,0.663193826,-1.303346162,1.385218279,-1.474924377,0.764195218,-1.564189259,-0.40921291,0.386989615,0.984245997,-0.025032344,0.317217796,-0.964848333,-0.110680167,0.115551754,0.09650622,95.08,0
155355,-0.240176941,0.896768821,-0.24412668,-0.275082929,0.689466173,-0.991262774,0.986829271,-0.158987303,-0.289910589,-0.753212267,1.099982846,-0.105332305,-1.134077239,-0.400980663,0.136694478,0.136900189,0.341766209,1.224039308,0.110208307,-0.163818402,0.401670135,1.173449221,-0.217490079,-0.063604377,-0.580100944,-0.189710087,0.102367703,0.235618697,33.9,0
155359,-1.067713272,5.262312109,-8.438567066,7.3164873,0.008253573,-2.12593632,-3.307035735,1.869837523,-4.522583624,-5.172811823,5.591126194,-5.640417458,0.784510039,-12.04380562,0.353814875,-1.920558168,-1.879928279,0.679751299,0.797641375,0.821404549,0.547789787,-0.491959822,0.055914134,-1.145368535,0.068951346,0.535054735,0.539263072,0.124255056,0.77,1
155359,2.173662283,-0.771679793,-1.265391802,-0.954195265,-0.66968547,-1.185589456,-0.442265312,-0.261097298,-0.708608333,1.066206856,1.057184314,-0.215779956,-0.493982747,0.349806899,-0.316718225,1.077332414,-0.033859048,-0.766282676,0.681014779,-0.062289482,0.484506399,1.354693913,-0.008009513,0.122928215,0.141059281,0.045221079,-0.046767536,-0.075892944,15,0
155360,2.104954262,-0.205935321,-1.677680194,-0.056651818,0.618149664,0.12664055,-0.061984988,0.030326629,0.4840318,0.263559579,-0.183128994,0.234443198,-0.74183106,0.577793394,-0.435106172,0.476894238,-0.901874002,0.127960093,0.860188725,-0.207366237,-0.324976792,-0.918395556,0.241565855,-0.377137751,-0.197306064,0.214231419,-0.087033021,-0.076000919,1.79,0
155360,2.048201379,-0.070253167,-1.070036967,0.411526321,-0.118275926,-1.128971912,0.171254787,-0.30781737,0.54511754,0.064605658,-0.696727412,0.439604094,0.024707868,0.288841193,0.091668366,-0.161745614,-0.229557069,-0.953608105,0.073614787,-0.227491743,-0.282164785,-0.679826078,0.344994914,-0.014065107,-0.315651683,0.200894571,-0.068303376,-0.060104415,4.49,0
155360,-0.464581073,0.765713664,-0.553870639,-2.639743599,0.533754182,-1.044256328,0.813817514,0.198306577,0.589913661,-1.880022396,-1.3310883,-0.019538869,-0.900168963,0.855817463,0.355915032,-0.885791179,0.051450051,-0.237397076,0.975270361,-0.269259764,-0.023770434,-0.101126544,-0.161660641,0.420260266,-0.041972723,-0.371055858,-0.001790236,0.089013267,3.84,0
155361,2.048732012,-0.969538933,-0.973210772,-0.624523736,-0.508967098,0.161839139,-0.743754966,0.125855957,-0.314268319,0.951366831,0.176904111,0.270899753,-0.521399823,0.247706856,-0.566280232,-1.046725502,-0.382270332,1.086831568,-0.115234562,-0.540009463,-0.832197583,-2.020009627,0.561334304,0.117197743,-0.78531794,0.03331979,-0.049227304,-0.046844618,45.9,0
155362,1.964034326,-0.506678031,-0.308284009,0.304254988,-0.623282206,-0.012651661,-0.781030201,0.134775043,1.029807003,0.170931028,0.471332337,0.952375924,0.096023055,-0.075906633,-0.28157964,0.549506669,-0.793521216,0.507076048,0.074039518,-0.18402937,0.195637898,0.768069311,0.1211095,-0.337646293,-0.282450187,0.574844448,-0.019712777,-0.061246343,6.89,0
155363,-1.404279681,0.218923552,0.971863259,-0.583536042,-0.695363916,0.995587518,0.922655497,0.671946261,-0.425045158,-1.279407629,0.115826112,0.130832491,-0.527460804,0.610398696,0.442558897,0.687938363,-0.753004309,1.067089737,0.764165493,0.507080014,0.074476774,-0.513081041,0.416653365,0.102370456,0.459901934,-0.434284837,-0.162951283,0.023329607,286.71,0
155363,0.171780133,0.074042398,-0.938859611,-0.030130606,0.628061117,0.66773783,1.289613459,-0.145908686,-2.040236219,0.811140051,-0.261436957,0.146592969,0.798713585,0.489854593,-0.591146434,-1.837275728,-0.506341442,2.063839242,0.285859085,-0.054014256,0.030334705,0.389158245,0.351078058,-0.251909074,-0.881666661,-0.566198921,0.269112465,0.286047628,181.95,0
155364,-0.728626586,1.251093643,0.725267355,-1.077619702,1.244184517,-0.692213173,1.334703337,-0.14860535,-0.688385196,-1.56625428,-0.641786105,0.030099194,0.499679896,-1.10887926,-0.458579717,0.443620742,0.238855245,-0.302123581,-0.506746604,-0.026974306,-0.354244073,-1.060547157,-0.330025691,0.583455508,0.628371417,0.20601205,-0.050281854,0.067636359,2.69,0
155365,-1.800453332,-3.169764379,0.416801377,-0.089123103,2.150519432,0.508408241,-0.697357985,0.53787456,0.761075844,-0.339096692,0.485447701,0.397447992,-0.636301797,-0.045453857,0.135520501,-0.232948298,-0.304519956,-0.273730285,-1.099914647,0.963076719,0.672096287,1.172781962,1.013254657,-1.635085197,-0.781979873,0.558690875,-0.22509083,-0.129358567,275.32,0
155530,0.163968922,1.045848943,-1.211776135,-0.202434516,0.509676548,-0.832112883,0.450792248,0.331967895,-0.312649181,-0.992833761,0.670539347,0.183772817,-0.564748948,-0.332467655,0.096408179,0.522465786,0.360767554,1.366279234,0.103265994,-0.244561865,0.351071027,0.947609642,-0.125083164,-0.560979983,-0.277629922,-0.137798305,-0.074600565,-0.059931686,16.79,0
155535,0.711155482,2.617104907,-4.722363221,5.842969959,-0.600179299,-1.646313177,-2.785198366,0.540367735,-3.044029097,-3.92650994,2.757837459,-5.437353689,0.546878907,-8.396572967,-0.810715739,-3.014293978,-6.642482263,-2.584028224,-0.820354415,0.461031944,0.360500882,-0.86552551,0.139978108,-0.336237871,0.128449338,-0.155645815,0.799459946,0.392170236,3.9,1
155535,1.930822272,-0.364144382,-0.935006979,0.070524253,-0.270621173,-0.707299394,-0.11311152,-0.067130629,0.419686863,0.255174563,0.765899523,0.495734449,-0.722365691,0.685828055,0.267193781,0.762928059,-0.890109693,-0.101550004,0.418743767,-0.128625599,-0.407146985,-1.373800931,0.467271949,-0.407083979,-0.75570379,0.018340901,-0.08666318,-0.054484432,54.18,0
155535,-1.61882306,1.863526512,-1.331635822,-0.538243231,0.218560845,-0.787538853,0.297318941,0.323064402,0.073017664,0.121472102,-1.042882053,0.651283814,0.980168405,0.59070875,0.458147796,-0.340679215,-0.232112245,0.039995969,0.020255346,-0.337220103,0.578982058,1.34230099,0.11573299,0.727318924,-0.773663858,-0.346831747,-0.853813318,0.274705178,1.49,0
155536,-1.106370261,-0.33198166,-0.304534838,-0.19607297,1.282690095,-0.92278639,0.591100876,0.017568187,0.309742078,-1.080642758,0.320179823,-0.434394766,-1.819017459,-1.044256851,-0.727820485,0.202714338,0.797602979,1.122892499,1.053359655,-0.255613523,-0.166444686,-0.18161847,0.667158702,-0.660577765,-0.433639676,-0.076731041,0.162581073,0.156921141,43.84,0
155536,0.649000982,-0.603866158,0.650676971,-1.308587863,-0.24551519,1.13609564,-0.750878351,-0.026288151,-2.264372438,1.975304543,-0.096581717,-0.946327975,0.895731803,-0.561974573,0.588226005,-1.177521061,0.676690013,1.259920243,3.135576401,0.139382976,-0.086460851,0.493721768,-0.114957606,-0.389365087,-0.959919462,0.169118134,0.128351376,-0.015705338,7.9,0
155536,0.098382855,0.881062478,-2.217612484,-0.313022344,0.79620383,-1.101109433,1.479666222,0.008877149,-0.522971875,-1.15942109,-1.107695765,-0.361953368,-0.433910512,-0.377013195,-0.692158274,0.046357905,0.730276055,0.080710442,-0.316394037,-0.048668426,0.231932336,0.440549286,0.221081801,0.523094588,-0.227897667,0.52156881,-0.197370548,-0.039085569,127.69,0
155536,0.098382855,0.881062478,-2.217612484,-0.313022344,0.79620383,-1.101109433,1.479666222,0.008877149,-0.522971875,-1.15942109,-1.107695765,-0.361953368,-0.433910512,-0.377013195,-0.692158274,0.046357905,0.730276055,0.080710442,-0.316394037,-0.048668426,0.231932336,0.440549286,0.221081801,0.523094588,-0.227897667,0.52156881,-0.197370548,-0.039085569,127.69,0
155538,1.583854647,-1.974049167,0.02132922,-0.232008643,-1.791014299,0.590514141,-1.506726495,0.369209584,0.40565413,0.882543244,0.370532587,0.040587497,-0.738127771,-0.137787356,0.319323439,-0.45219075,-0.608198805,2.337668656,-1.117718437,-0.168890447,0.025417366,0.091428215,0.176367894,0.680884392,-0.810890042,0.443647708,-0.017814802,0.005188828,234.6,0
155539,-1.07170718,1.079863161,-0.248614684,-1.111235586,-0.512872016,0.203473766,-0.769128767,1.140018162,0.760371538,-0.458595571,-0.202133236,0.106803749,-1.62332641,0.777506104,-0.186545239,0.818608853,-0.598180098,0.69412792,0.189069983,-0.38626084,-0.019104365,-0.48500763,0.267725926,0.129641814,-0.681974346,-0.400997599,-0.525537744,-0.0601775,1.54,0
155539,-0.586808178,1.791370999,-4.187878879,-1.212874093,3.460131203,2.347331774,0.265773538,1.474439198,-0.827990636,-1.740194399,0.265935584,-0.325160303,-0.55249257,-1.706216157,-0.206604114,0.474222155,2.301185081,0.615642824,-0.72074249,-0.179339579,0.11629306,0.205048659,-0.079464431,0.519324135,-0.305220065,0.572372576,-0.030485211,0.078653526,0.76,0
155540,2.021473418,0.201487221,-1.5781193,0.333435509,0.488697667,-0.635696788,0.165885281,-0.168598232,0.042056731,-0.24400079,1.500582353,1.527619644,1.132287928,-0.872727733,-0.639130817,0.402472233,0.223061401,-0.019073524,0.264070699,-0.076761318,-0.287502696,-0.700130566,0.337059309,0.702214137,-0.27278426,0.138696005,-0.058354214,-0.03633539,0.89,0
155540,-0.02046335,0.897114925,0.640620821,0.028582133,0.511859593,-0.813954569,0.958554568,-0.262504953,-0.539971446,-0.403927128,-0.705939077,0.38099345,0.722214029,0.144503099,0.20889661,-0.664456006,0.056163745,-0.737608775,1.080106002,0.037618354,-0.159292984,-0.314609784,0.028250799,0.021296669,-0.790526366,0.295014256,0.147800122,0.186044721,1.98,0
155542,1.868225752,1.363077038,-1.994934283,4.173515744,1.23975095,-0.746186462,0.572730531,-0.13123484,-1.551838521,0.228849431,1.701894708,0.144622386,0.104087684,-2.954166723,-1.374121926,1.889417455,1.714510739,1.104659911,-1.597440213,-0.172216498,-0.301001481,-0.818972281,0.206812307,-0.263683032,-0.114958101,-0.240672124,-0.006629449,0.017257735,3.14,1
155542,-1.509817936,-0.071636222,-1.875343003,-0.944957398,-3.056386117,1.97839075,6.260789973,-2.107753205,1.389588554,0.841192934,-0.471729302,-0.742825499,-0.252304793,-1.060609214,0.247485945,-0.132416272,-1.113635046,-0.737653405,0.049110811,-1.097962533,-1.119325723,-0.225563493,-0.858429405,0.731160545,0.082736596,-0.192885598,0.660303804,-0.948960636,1075.54,0
155544,-1.163482394,0.550494574,0.732643645,-2.554466597,0.203129995,-0.370925155,0.355851167,-0.019070436,-1.019847385,-0.073892136,-1.927244282,-1.180490091,0.216095193,-0.45771011,-0.578239858,1.344097853,-0.280695853,-1.092889685,0.490066713,-0.036545217,0.155933739,0.280932086,-0.590735065,-0.979111165,0.92600589,-0.125236428,-0.713885093,-0.233169456,10,0
155544,-1.838970562,0.53893191,0.916141632,-1.187728333,-0.748583435,-0.71481145,-0.430283755,0.7766231,-1.33027097,-0.435824923,-1.270135116,0.394200916,0.899100035,0.357344506,0.231615698,-1.436086325,0.269417287,0.904098481,-0.368346808,-0.528239164,-0.682363293,-1.671313801,-0.155548824,-0.147162312,0.223510274,-0.426244913,0.04086297,-0.145056954,38.96,0
155545,-0.559224235,0.60282583,-1.018908557,-2.018055024,2.846481356,3.582902845,0.313016686,0.967213693,0.463168719,-0.46708241,-0.520397347,0.125619539,-0.498159178,0.079464426,-0.468850766,-0.769728057,-0.248144175,-0.41335051,-0.065926338,0.159829505,0.101400726,0.609904427,-0.242969727,0.755704183,0.017963111,0.153816261,0.516640063,0.291061272,10,0
155546,2.300597159,-1.321549995,-0.886407001,-1.461051219,-1.376484639,-1.031979754,-1.027411439,-0.266155658,-1.177061757,1.587563808,-1.014739274,-0.966688481,-0.000895462,-0.30514869,-0.134472739,-0.67413583,0.60549297,-0.199232596,-0.200999903,-0.489383817,-0.170345507,0.04108452,0.245586968,-0.040881846,-0.19459942,-0.155917917,0.010511397,-0.053576751,10,0
155547,-1.808002408,2.570469009,-1.553886895,-0.451224922,-0.118639312,0.738275323,-2.81657934,-7.511079347,-1.287727523,-1.828401423,0.177673371,1.792597373,0.045965208,2.000329391,-0.583281137,0.431853851,-0.295784054,0.84436366,-0.055922753,1.827942641,-3.311859881,2.644703229,0.537176677,-0.340485489,-0.939042438,-0.270013751,0.276965896,0.357771503,5.49,0
155547,2.052210378,-0.009724693,-1.440441912,0.143486338,0.315852729,-0.713912581,0.184290131,-0.252173852,0.245410097,0.153876501,0.82989141,1.28771893,0.823241138,0.511315539,0.031320179,0.001000517,-0.886703855,0.376179627,0.131235442,-0.179735736,0.284941022,1.002438557,-0.063856694,-0.407506885,0.302845265,-0.100763389,-0.01555312,-0.071874112,0.89,0
